DATE,MIXRSA,MNXRSA,NYXRSA,PHXRSA,POXRSA,SDXRSA,SFXRSA,SEXRSA,TPXRSA,WDXRSA
2008-02-01,219.162305844477,149.082454718002,199.444614977521,175.055240974834,179.63895324154498,193.18811693211998,178.852234415513,183.542111456704,190.778636003358,211.67349107295502
2008-03-01,210.77644730424598,146.962389938764,198.83065170490397,169.708826091412,178.00160852964402,188.04301525134602,172.56968020410702,181.730968547994,185.19562661314603,207.68322248379798
2008-04-01,202.90976338268501,144.63133275648002,197.155954073083,163.920656168431,177.005036780094,182.183958972515,166.735940719122,180.76160126348802,180.890840313391,203.7338292386
2008-05-01,194.51051036359902,143.41084437783002,195.841909194049,158.540174670807,175.626952751211,178.50354183556198,162.55933162428698,178.422244958569,178.067226109326,199.86560434605
2008-06-01,190.769089882443,141.866461411826,194.84042443296002,153.23112875926398,173.859522459612,174.35069777374,158.50135600993798,176.61026681310398,174.93491568142898,196.175392373502
2008-07-01,186.216804779907,140.906836676339,192.56411796770402,147.998904071079,171.73559872412702,169.86199235946302,154.105132130538,174.216632261391,173.149475164833,192.712607966555
2008-08-01,182.013900363274,138.40647743224,191.070942970513,142.987108643514,169.262066996186,165.739648926446,148.159256343706,172.532743209963,172.32145914461202,190.438477489776
2008-09-01,177.428664427164,136.417540371099,189.657556367557,138.266168698387,167.332672070458,161.892538186971,142.833831435096,170.300750225591,168.710831936744,186.83762319553
2008-10-01,172.43110251968102,132.581493101256,187.809092407299,133.39565093441,164.599575266747,157.93849826867202,137.586041952179,168.524088513584,164.019875663807,182.87188373183602
2008-11-01,168.48844186219299,130.61604329770398,185.50637414652698,129.172914761576,161.710585693995,155.151833187733,134.68175787571002,165.551840302318,159.871771592491,179.55962375725602
2008-12-01,164.268081587123,125.287433518687,183.314849675578,123.432816987664,158.643119286316,152.906529601039,130.632050654701,161.067678181841,155.75163636839,176.36282516927602
2009-01-01,158.797562150657,121.446868857145,181.570807390576,117.875658248111,155.943348414062,150.17676114801202,126.65507365843901,157.161763548809,150.521671920877,174.183715740235
2009-02-01,154.759436263834,119.431898848893,179.341544670485,113.50778653862301,154.031750459639,149.151023901354,123.97319247232402,155.792608048679,147.483289365466,171.42890009398198
2009-03-01,150.429478742774,113.752404736568,176.194847431548,108.70783073087799,150.999065996046,146.576988680258,121.094394202945,152.260832934053,144.105338379969,169.886716124489
2009-04-01,147.913700200031,113.20786397025199,173.379821490745,106.13256830580299,148.862015825096,145.71366730646298,120.16879397365801,150.469477262685,142.434356412097,169.57444706615
2009-05-01,145.672815771591,112.617553968098,172.863940951156,104.26772492700199,146.966934684351,145.389511461935,119.866475996229,148.55862273925501,140.982396444926,170.029944350483
2009-06-01,145.945109751925,113.77491819016599,172.250378033844,104.655013729543,147.333356854988,146.468722846847,123.341934130584,147.850517767214,140.390560601266,171.766996928015
2009-07-01,146.344693657717,116.73778158023799,172.29310240571,105.79036466138201,147.65151327298202,148.886693033197,126.158095356463,147.120421367556,140.871263345823,173.599875274784
2009-08-01,147.323543127167,119.17067706441001,172.31511616432,107.051199511028,147.880257079218,151.03333750805598,129.235797410282,146.968619421892,141.4124455164,175.739440405822
2009-09-01,148.344488006602,121.083591189062,172.427663023941,108.121954226513,147.57580896264798,152.71997231462402,131.557051351947,146.631408752975,140.304099872136,177.401766706667
2009-10-01,148.329957896863,121.613772263773,172.383251140604,109.381609115193,148.149574112188,154.225798058723,134.02703640599,147.58761600651002,139.057600215283,178.096433020332
2009-11-01,148.21744850299999,122.187111259389,171.76878641234,110.888846822452,149.647079852793,155.78022401514602,136.117550556922,147.961076621906,139.02826367717898,178.58372155016002
2009-12-01,148.140436026662,122.79420231614401,171.96685798905702,112.11946755858999,150.213573976389,157.038150655707,137.026306268877,148.572252005672,138.88165286494,179.79159395101502
2010-01-01,148.347089442259,123.851426929335,172.35897554176003,112.54251690700701,149.580394182872,159.069806511342,138.493266305082,148.047026385869,139.65823083996798,179.970916157795
2010-02-01,148.311915460777,123.295534660352,172.444103647313,111.621928475728,146.848180860398,160.50829283900498,139.294762293546,147.458876202969,138.900707857542,180.45397553912
2010-03-01,147.998579749109,122.061556632953,172.274179276278,111.26488698145201,146.90688512555099,162.377850871021,140.946703193139,146.987659133003,139.088416719483,179.886040921074
2010-04-01,147.234793749412,124.50695378741399,171.95824043034,111.648768999583,148.347735240193,162.701061245655,141.727077562639,146.220741424951,138.988817914049,181.982256448963
2010-05-01,147.303419894627,125.766326100459,172.287266507605,111.604682888439,147.862603207372,163.32151295198,141.388998820129,146.141427902885,138.785449144106,182.984045683415
2010-06-01,147.222786215483,125.599051699375,172.555624119162,110.748400642754,147.45345399478998,162.835164394534,140.534410995997,144.862992432932,137.694111617577,183.939917652329
2010-07-01,146.553586780632,123.65259758947599,172.830826471729,109.34488449592699,145.735827681685,162.735348320588,139.86025612825702,144.365360951188,136.050500242031,183.73965284022498
2010-08-01,145.666383524747,122.16638004962401,171.85902319665902,107.543104091771,144.330122126575,161.544134516645,139.173023150102,143.22109264821,135.381000648618,182.81216670180697
