DATE,ATXRSA,BOXRSA,CRXRSA,CHXRSA,CEXRSA,DAXRSA,DNXRSA,DEXRSA,LVXRSA,LXXRSA
2003-11-01,118.445064199223,157.68266366567101,110.613547433851,135.652485833304,116.15730760376002,114.626876077829,126.796200137653,119.11395358365601,138.797382124227,170.757056152572
2003-12-01,118.693852765825,159.30339073040702,111.19915673062,137.040889795865,116.366844624137,114.42526521601299,127.26409936713699,119.44095665972401,143.07710997921998,174.784580130781
2004-01-01,119.296714902571,160.572580630464,110.49453972189801,138.025289847339,116.462683743441,114.933868489263,128.08293442514298,119.772725095487,147.23868631628798,178.773738914876
2004-02-01,119.574277152879,161.98724109536698,110.710603153771,138.76242698205,116.852745731204,115.365294641304,128.640444733366,120.00502323431499,151.63281731624,182.914934840354
2004-03-01,120.151488472457,163.253428134885,111.282766684501,139.610644896747,117.09654748183901,114.489922098304,129.250024957322,120.950257244636,159.835020859151,188.786664681363
2004-04-01,120.86572603105301,165.531655102382,112.088064660105,140.171053966863,118.014029104595,114.712435096126,129.29029703196002,121.378220951667,167.50991325619302,194.500279462384
2004-05-01,120.94063598560899,166.174622908565,112.51888001476999,141.472968569468,117.881120614099,115.153362671742,129.31197888607,122.167379495373,175.425934912638,199.737754624571
2004-06-01,120.894846313363,167.51677597062098,112.619991890877,142.31526253527,117.92035984210399,115.499865667546,129.843555430579,121.80429222429301,185.00120120269798,205.278651171446
2004-07-01,121.290295099275,168.14120532876498,112.741840569525,143.231923023865,117.916614381783,115.774040782411,129.96980388517701,121.600411482059,193.59729264100497,209.29722567062697
2004-08-01,121.724772345805,169.28912577103,112.520132777567,143.847490173657,118.074969182819,115.90867071032301,130.352175599485,121.604465783762,199.39691603884103,211.14914538924998
2004-09-01,122.24280533969,170.158878094418,112.593814085895,145.18196385925,118.532772569824,115.940231388129,130.5140578953,121.799781940112,203.01966925996499,212.717833888121
2004-10-01,122.724438747646,172.048438159805,113.047884248936,146.166401025227,118.633134403727,116.22808939378099,131.270898344631,122.111493787138,205.266161025766,213.86878039808
2004-11-01,123.233018894529,173.052117309179,113.826073446289,147.2503153609,119.31841987292299,116.465998030255,131.87109065962602,122.43797960190399,206.856840222883,216.022402756888
2004-12-01,123.948580553711,174.31836076548802,114.76554537665501,148.585281879218,119.75332409750798,117.035363577277,132.755059543352,122.70170029632,208.185224394491,218.129187149917
2005-01-01,124.636497919609,175.759090251771,115.129906793799,150.041222712008,121.13468508445101,117.557845976477,133.395204228746,123.26483522133199,209.155945674066,221.471267983842
2005-02-01,125.44429272617901,177.935396568441,115.64242275027901,151.823067116847,121.90161424838999,118.268522993842,134.37031564812798,123.95672508713899,211.67971702780602,225.20735127590598
2005-03-01,126.190518645588,179.460397422968,115.445331428304,153.995417450539,121.62964118982799,118.937148543101,134.656693762607,124.76310988383499,213.66332360658402,229.74693152690202
2005-04-01,127.006783235044,180.493649321255,115.46552442036501,154.603924770259,121.877580715352,119.033413356306,135.089985083309,125.53867807494,216.19347172211997,233.443591505206
2005-05-01,127.291285741968,180.71038047838903,116.020553389226,155.274920274943,121.90761186843399,119.279055115439,135.12890168596002,126.499992323509,217.98560040669497,237.105461082724
2005-06-01,127.81546654508699,180.083261356753,116.98980498233999,156.073027681745,121.61188752059499,118.99655336376001,134.938412587329,125.86197752603901,219.437030068973,240.58333562641602
2005-07-01,127.764287587278,180.011948991452,117.698948215465,156.61734996479402,121.44920013431002,119.37469382887501,134.969759418291,125.26399624310899,220.459789732254,244.262560104668
2005-08-01,127.92555327084999,179.700937522769,118.5133865359,156.555188721818,121.42771333963199,119.55521787316299,135.23744343276502,124.676464119374,222.023115858788,248.283816171995
2005-09-01,127.945642843508,180.14769670536998,118.590646693032,157.966454810488,121.655613722564,120.336775406683,135.908830889165,124.65458589313101,223.773377696802,252.84111813000303
2005-10-01,128.847003947475,180.01311636137402,119.928435569816,159.153793983381,121.990825540184,120.93490034972099,136.609635384893,125.121342920984,225.57669534792998,257.743350839971
2005-11-01,129.745780844729,180.811729690551,120.368855700735,161.324993536471,122.49192146363501,122.10764736983,137.221173720329,125.68495957998002,227.909147740895,261.663625971549
2005-12-01,130.705008509057,180.43730670192002,121.56964658598999,162.646533049038,122.84027045590099,122.833766405233,137.919428457625,126.34379990312999,229.888399580578,265.419191814053
2006-01-01,131.708856335073,180.625981344082,121.027245677559,164.447911410117,123.35955548861601,123.443029870611,138.80412591611602,126.872706267926,232.27262537976898,268.20860939333903
2006-02-01,132.337065247914,179.543120225209,122.136544676583,165.921467007957,123.311336211493,123.48200426211399,139.290420298188,127.300638979953,234.400902001315,271.233814272211
2006-03-01,132.651976526196,180.04996246342603,122.79744015205401,168.016158008977,122.97728986943399,123.46513518135599,139.342732365763,127.86968064265899,235.229824680221,272.084408369722
2006-04-01,132.949933931287,179.344343926781,124.124307787452,167.616650089627,122.341913560196,123.21517838871,138.812266800146,126.023156950865,235.755507854043,273.089365117933
2006-05-01,133.024871714494,178.32583624634103,124.583844521504,167.717114575486,121.862577911603,123.09019659670099,138.73546793908997,125.318530037935,235.38848449176498,272.930667909205
2006-06-01,133.09852970216002,176.495039884048,125.295467072204,167.155218815264,121.943821010262,123.234965167524,138.44803269796998,123.757632025914,233.677263968741,272.21813679607897
2006-07-01,133.143380520366,175.60156253508998,126.33219911741699,166.556527969351,121.863289524672,123.557556657562,138.338253361143,122.626998297796,233.060378417421,271.49396753553
2006-08-01,133.077895118236,174.917486559055,127.042726835958,166.019746251113,121.221980389464,123.72018337227699,137.809391822923,121.59047758929701,232.399361949173,270.587581627295
2006-09-01,133.042596839459,173.847757883829,127.79700567405001,166.45212690077298,120.50126377574499,123.654380843589,137.63381894381502,120.62634647719999,231.870884198049,270.434971346758
2006-10-01,133.703786658696,173.73163046416698,128.064877401675,166.481773041727,120.15992447375,123.70127987199899,137.367888848992,120.34635950917801,231.300608074945,270.998423202159
2006-11-01,134.077815982424,171.91085107915,129.114514894583,166.513260890966,119.95032392458401,123.822269371063,137.31408080083298,119.8420122043,231.423264953429,271.902683983045
2006-12-01,134.647134780761,171.287394033535,129.828135006746,166.959000283856,119.745533842383,124.50555174483601,137.64891110185,118.65439430586201,231.76877656695302,270.321881822635
2007-01-01,134.983958531863,170.576636707103,130.778761185766,168.265475336234,120.08812373253201,124.503907743459,137.596899755145,118.163902158279,231.940076015704,270.80457741489
2007-02-01,135.605880773489,171.280331391743,131.30742565819202,169.482607012149,120.326530238267,125.21970345048099,137.40731248079598,117.881755719809,231.79969985016498,270.136815071068
2007-03-01,135.862807683023,171.851498570625,132.069236087202,171.278048345332,120.443729321334,125.442378846501,136.981312976874,118.591048804988,231.233357611301,268.74755008271
2007-04-01,136.122997808036,171.65278724726699,132.871209977605,168.767682567068,119.242069508757,125.664092445255,136.55778885978398,116.675152200651,228.68848562727996,266.429317421426
2007-05-01,135.406204050985,170.934290457412,133.216772897092,167.370481079563,118.46564240896099,125.24126590448601,136.783930351423,113.97474023680599,226.01300894445203,264.244583065607
2007-06-01,134.892023243751,169.706784778844,133.649666125348,165.97397517458901,117.14332458830799,124.93561058143699,136.823199968274,111.474718402718,222.13599850153,261.322837871709
2007-07-01,134.091731391944,169.228779551937,133.6784732094,164.649853422385,116.749997011936,124.14374629372499,136.956929740023,111.070771967514,219.112102020526,258.488890950041
2007-08-01,133.562784076547,167.986483614443,133.86461307765498,162.940269861263,115.78651600937599,123.996526430742,136.834515350059,109.742704885788,214.88284983511502,254.848363880969
2007-09-01,133.04571770629698,168.040397559142,133.680464402521,161.40019143664802,115.459160649872,123.72939863933,136.215745481647,108.511838921747,211.05327753794398,251.299420626195
2007-10-01,132.67042772443997,167.412418763706,133.49505818694098,160.303233366712,114.619038316973,123.50073133392999,134.750014106812,106.554976247603,206.318483839973,247.00676064717098
2007-11-01,131.36278607215098,166.95731149589898,132.90843348845502,159.62693840061598,112.89779018570499,122.410999921036,133.016704074995,104.165921801348,200.74024002369498,239.234641866284
2007-12-01,130.44213135726102,165.528086667516,133.0079189908,159.351481849821,112.300099673608,121.787798409881,131.60740895066098,102.454209403741,195.97288797439097,233.11406750051398
2008-01-01,129.699203065859,164.752558973089,133.241935684433,157.528627209009,110.087565739968,120.57823573754601,130.93720409878,100.37848848202101,186.867554701739,226.111605863111
2008-02-01,128.705728389944,163.528447094233,133.483472889597,155.969418113178,109.648977259673,120.37643402283899,130.257913443099,98.644815199818,178.606044066946,217.77187125327202
2008-03-01,127.49599589709601,162.222683902769,133.22264042916402,155.244203260609,109.440159181486,121.466358343897,130.351413458971,97.92413065274201,171.193964548123,210.58138569817
2008-04-01,125.601901520983,160.95969030914,132.772068474566,153.931746075843,111.272304619312,121.47553102529899,130.190631185477,96.26818073943001,167.256651926702,205.10065134482102
2008-05-01,124.627306009698,160.57683103204,132.890020562803,152.007969442681,108.971021502729,121.299409531196,130.123142766912,94.587527866951,162.13428002841002,199.43308441624401
2008-06-01,123.079133846549,160.547098594624,131.928830060844,149.95963397115,108.295872949626,120.739952111809,130.185374018769,93.363442139702,159.191256016003,195.133590870564
2008-07-01,121.93946907680201,159.67346542266898,131.167875386959,147.545624116316,107.217626071804,120.81451716775899,130.233262189106,92.301171614632,154.27126420981898,190.676209507816
2008-08-01,121.095584981954,159.491561325096,129.970235590768,145.939010842147,107.717161550599,120.54088797733999,129.611567187302,90.41552837384701,149.692843393835,186.649165399837
2008-09-01,120.12055943200599,158.220306877477,128.908931240294,144.213205891715,107.99591303397,120.332367484998,128.750427750195,87.78410755172101,145.340586005938,181.84554782013
2008-10-01,118.68290897541901,157.435948098818,127.531728155857,142.34792583653498,107.553483567976,119.680533049973,127.693724327207,84.558385071052,141.12205319605,178.067355361049
2008-11-01,116.698939804969,154.841915812449,125.876270120013,139.52615856001802,107.096917496832,118.361506914409,127.327442755902,82.516349583371,137.125957658959,174.951958789817
2008-12-01,113.978163351943,153.99748478506902,123.517830485737,136.71150305908702,105.576092603989,116.575945938915,126.48684321055401,80.245165020814,131.222310168888,171.444006699203
2009-01-01,111.453146329072,152.675643827945,122.566575613328,132.18326210738002,104.67071932562901,114.77073570025298,124.45535033645099,77.69056418475199,126.055072837392,167.831026377675
2009-02-01,109.401263544315,151.905553090057,121.244540321617,129.403827850422,100.596486312474,114.89859827401001,123.12723537797899,75.44497180213,121.968378268313,165.545768810169
2009-03-01,108.070015265625,149.672095851144,120.94188060051201,127.336125981592,99.896925521351,114.793535603352,123.314722829535,73.138327049172,117.80906753111799,163.740654424321
2009-04-01,107.308745308232,148.799195520478,119.56607001326799,125.86396454827299,99.661498754923,115.33123496289,123.738764236711,72.202230231789,113.463943463717,161.546024484475
2009-05-01,106.132823521065,149.163841617781,119.49024114552401,125.79851384843599,102.133804293459,116.114236037525,124.023297848658,71.66882250921199,110.229824183501,159.837222751218
2009-06-01,105.853896537021,150.841624811774,119.075060210949,124.51949337801399,104.753443343522,117.81734830809499,125.27513580664,69.90487637124001,107.570505614916,160.311376473272
2009-07-01,107.09693257602501,151.368320571833,119.281623015088,125.92307131856,105.527461230664,118.68439416166201,126.28838853795601,69.309696883639,105.89099124557801,162.211400180168
2009-08-01,107.918986698767,152.391970465789,118.70576739511299,126.63985230028999,104.380646333897,118.92117286473801,127.02807104142401,69.667612638818,104.955695065746,164.258544683412
2009-09-01,108.743007664102,152.802345300845,118.433250406597,128.16516290516302,103.921422475331,118.892925713712,127.28274926696899,70.600612940598,103.817414376732,165.529171870025
2009-10-01,109.16602786132499,153.144791093571,118.59235501992701,127.569476175242,103.89222453071501,119.093025808971,127.592688037736,71.404642933949,103.567104628185,166.888793141896
2009-11-01,109.79309279701201,154.078955725502,118.971569782341,127.763883202931,104.529499842836,120.210295107767,127.994001470462,71.607460073855,103.558660116084,168.92014688591001
2009-12-01,109.83723704669701,154.833973513841,118.965021332693,127.121659120336,104.373932513973,120.14028543356501,128.069908531597,72.077692851674,104.22378428891399,171.585701660822
2010-01-01,109.27038357767,154.976641570906,118.804633206265,126.839633070175,105.231677855338,119.617792191432,127.89451269986999,72.140652038623,104.072085714056,174.44120881453603
2010-02-01,108.723188346921,154.728408124017,118.209753870085,126.22318599785801,104.609844886208,118.009552438514,127.728751698159,71.563544613647,104.11394587114701,174.46712934013598
2010-03-01,107.021878780522,155.617191767474,116.20738174383001,125.023576035629,106.70786494574699,118.31562068635799,128.344097946544,70.158979892665,103.68673105115101,173.671337670509
2010-04-01,107.613192642833,156.052192565775,116.83730637904699,124.274055662991,106.42836483268,119.212160439275,129.03178983310698,70.286924538497,103.772240486182,174.03835975156102
